"participant_id","scene","position","code"
"p10","scene5",5,"PROC"
"p10","scene5",6,"PROC"
"p10","scene5",7,"PROC"
"p10","scene5",8,"PROC"
"p10","scene5",9,"HYPO"
"p10","scene5",10,"DEC"
"p10","scene5",11,"HYPO"
"p10","scene5",12,"HYPO"
"p10","scene5",13,"DEC"
"p10","scene5",14,"HYPO"
"p10","scene5",15,"DEC"
"p10","scene5",16,"EVAL"
"p10","scene5",17,"EVAL"
"p10","scene5",18,"HYPO"
"p10","scene5",19,"PROC"
"p10","scene5",20,"PROC"
"p10","scene5",21,"DEC"
"p10","scene5",22,"RUL"
"p10","scene5",23,"FIN"
"p11","scene1",1,"BGN"
"p11","scene1",2,"PROC"
"p11","scene1",3,"HYPO"
"p11","scene1",4,"DEC"
"p11","scene1",5,"HYPO"
"p11","scene1",6,"PLAN"
"p11","scene1",7,"PROC"
"p11","scene1",8,"EVAL"
"p11","scene1",9,"PROC"
"p11","scene1",10,"HYPO"
"p11","scene1",11,"PROC"
"p11","scene1",12,"RUL"
"p11","scene1",13,"FIN"
"p11","scene2",1,"BGN"
"p11","scene2",2,"PROC"
"p11","scene2",3,"PLAN"
"p11","scene2",4,"PROC"
"p11","scene2",5,"EVAL"
"p11","scene2",6,"EVAL"
"p11","scene2",7,"PROC"
"p11","scene2",8,"EVAL"
"p11","scene2",9,"META"
"p11","scene2",10,"META"
"p11","scene2",11,"EVAL"
"p11","scene2",12,"HYPO"
"p11","scene2",13,"DEC"
"p11","scene2",14,"PROC"
"p11","scene2",15,"EVAL"
"p11","scene2",16,"FIN"
"p11","scene3",1,"BGN"
"p11","scene3",2,"PROC"
"p11","scene3",3,"PROC"
"p11","scene3",4,"PLAN"
"p11","scene3",5,"PROC"
"p11","scene3",6,"HYPO"
"p11","scene3",7,"DEC"
"p11","scene3",8,"HYPO"
"p11","scene3",9,"DEC"
"p11","scene3",10,"HYPO"
"p11","scene3",11,"META"
"p11","scene3",12,"RUL"
"p11","scene3",13,"PLAN"
"p11","scene3",14,"DEC"
"p11","scene3",15,"META"
"p11","scene3",16,"FIN"
"p11","scene4",1,"BGN"
"p11","scene4",2,"PROC"
"p11","scene4",3,"PROC"
"p11","scene4",4,"PROC"
"p11","scene4",5,"PLAN"
"p11","scene4",6,"HYPO"
"p11","scene4",7,"HYPO"
"p11","scene4",8,"EVAL"
"p11","scene4",9,"HYPO"
"p11","scene4",10,"HYPO"
"p11","scene4",11,"META"
"p11","scene4",12,"DEC"
"p11","scene4",13,"DEC"
"p11","scene4",14,"DEC"
"p11","scene4",15,"FIN"
"p11","scene5",1,"BGN"
"p11","scene5",2,"PROC"
"p11","scene5",3,"PROC"
"p11","scene5",4,"PROC"
"p11","scene5",5,"PROC"
"p11","scene5",6,"HYPO"
"p11","scene5",7,"EVAL"
"p11","scene5",8,"PROC"
"p11","scene5",9,"EVAL"
"p11","scene5",10,"HYPO"
"p11","scene5",11,"META"
"p11","scene5",12,"PLAN"
"p11","scene5",13,"EVAL"
"p11","scene5",14,"RUL"
"p11","scene5",15,"FIN"
"p12","scene1",1,"BGN"
"p12","scene1",2,"PROC"
"p12","scene1",3,"PROC"
"p12","scene1",4,"PROC"
"p12","scene1",5,"PROC"
"p12","scene1",6,"PROC"
"p12","scene1",7,"PROC"
"p12","scene1",8,"PROC"
"p12","scene1",9,"PROC"
"p12","scene1",10,"PROC"
"p12","scene1",11,"PROC"
"p12","scene1",12,"PROC"
"p12","scene1",13,"PROC"
"p12","scene1",14,"HYPO"
"p12","scene1",15,"DEC"
"p12","scene1",16,"RUL"
"p12","scene1",17,"FIN"
"p12","scene2",1,"BGN"
"p12","scene2",2,"PROC"
"p12","scene2",3,"PROC"
"p12","scene2",4,"PROC"
"p12","scene2",5,"EVAL"
"p12","scene2",6,"HYPO"
"p12","scene2",7,"PROC"
"p12","scene2",8,"DEC"
"p12","scene2",9,"HYPO"
"p12","scene2",10,"PROC"
"p12","scene2",11,"HYPO"
"p12","scene2",12,"DEC"
"p12","scene2",13,"META"
"p12","scene2",14,"EVAL"
"p12","scene2",15,"FIN"
"p12","scene3",1,"BGN"
"p12","scene3",2,"PROC"
"p12","scene3",3,"PROC"
"p12","scene3",4,"HYPO"
"p12","scene3",5,"PROC"
"p12","scene3",6,"EVAL"
"p12","scene3",7,"DEC"
"p12","scene3",8,"RUL"
"p12","scene3",9,"FIN"
"p12","scene4",1,"BGN"
"p12","scene4",2,"PROC"
"p12","scene4",3,"PLAN"
"p12","scene4",4,"PROC"
"p12","scene4",5,"PROC"
"p12","scene4",6,"PROC"
"p12","scene4",7,"PROC"
"p12","scene4",8,"PROC"
"p12","scene4",9,"EVAL"
"p12","scene4",10,"HYPO"
"p12","scene4",11,"PROC"
"p12","scene4",12,"PROC"
"p12","scene4",13,"PROC"
"p12","scene4",14,"DEC"
"p12","scene4",15,"PROC"
"p12","scene4",16,"PROC"
"p12","scene4",17,"PROC"
"p12","scene4",18,"RUL"
"p12","scene4",19,"DEC"
"p12","scene4",20,"RUL"
"p12","scene4",21,"DEC"
"p12","scene4",22,"FIN"
"p12","scene5",1,"BGN"
"p12","scene5",2,"PROC"
"p12","scene5",3,"PROC"
"p12","scene5",4,"PROC"
"p12","scene5",5,"PROC"
"p12","scene5",6,"PROC"
"p12","scene5",7,"HYPO"
"p12","scene5",8,"PROC"
"p12","scene5",9,"PROC"
"p12","scene5",10,"HYPO"
"p12","scene5",11,"PROC"
"p12","scene5",12,"PROC"
"p12","scene5",13,"EVAL"
"p12","scene5",14,"EVAL"
"p12","scene5",15,"DEC"
"p12","scene5",16,"RUL"
"p12","scene5",17,"FIN"
"p13","scene1",1,"BGN"
"p13","scene1",2,"ORI"
"p13","scene1",3,"PROC"
"p13","scene1",4,"PROC"
"p13","scene1",5,"HYPO"
"p13","scene1",6,"PROC"
"p13","scene1",7,"EVAL"
"p13","scene1",8,"PROC"
"p13","scene1",9,"MEM"
"p13","scene1",10,"MEM"
"p13","scene1",11,"EVAL"
"p13","scene1",12,"META"
"p13","scene1",13,"DEC"
"p13","scene1",14,"PROC"
"p13","scene1",15,"EVAL"
"p13","scene1",16,"RUL"
"p13","scene1",17,"META"
"p13","scene1",18,"FIN"
"p13","scene2",1,"BGN"
"p13","scene2",2,"PROC"
"p13","scene2",3,"EVAL"
"p13","scene2",4,"EVAL"
"p13","scene2",5,"PROC"
"p13","scene2",6,"EVAL"
"p13","scene2",7,"META"
"p13","scene2",8,"PROC"
"p13","scene2",9,"EVAL"
"p13","scene2",10,"HYPO"
"p13","scene2",11,"DEC"
"p13","scene2",12,"META"
"p13","scene2",13,"EVAL"
"p13","scene2",14,"HYPO"
"p13","scene2",15,"DEC"
"p13","scene2",16,"META"
"p13","scene2",17,"PROC"
"p13","scene2",18,"META"
"p13","scene2",19,"EVAL"
"p13","scene2",20,"HYPO"
"p13","scene2",21,"META"
"p13","scene2",22,"META"
"p13","scene2",23,"PLAN"
"p13","scene2",24,"EVAL"
"p13","scene2",25,"EVAL"
"p13","scene2",26,"HYPO"
"p13","scene2",27,"DEC"
"p13","scene2",28,"EVAL"
"p13","scene2",29,"DEC"
"p13","scene2",30,"FIN"
"p13","scene3",1,"BGN"
"p13","scene3",2,"PROC"
"p13","scene3",3,"PROC"
"p13","scene3",4,"PROC"
"p13","scene3",5,"EVAL"
"p13","scene3",6,"PROC"
"p13","scene3",7,"PROC"
"p13","scene3",8,"EVAL"
"p13","scene3",9,"PROC"
"p13","scene3",10,"HYPO"
"p13","scene3",11,"DEC"
"p13","scene3",12,"EVAL"
"p13","scene3",13,"HYPO"
"p13","scene3",14,"DEC"
"p13","scene3",15,"META"
"p13","scene3",16,"EVAL"
"p13","scene3",17,"META"
"p13","scene3",18,"EVAL"
"p13","scene3",19,"EVAL"
"p13","scene3",20,"EVAL"
"p13","scene3",21,"DEC"
"p13","scene3",22,"FIN"
"p13","scene4",1,"BGN"
"p13","scene4",2,"PROC"
"p13","scene4",3,"HYPO"
"p13","scene4",4,"EVAL"
"p13","scene4",5,"PROC"
"p13","scene4",6,"PROC"
"p13","scene4",7,"DEC"
"p13","scene4",8,"META"
"p13","scene4",9,"PLAN"
"p13","scene4",10,"EVAL"
"p13","scene4",11,"EVAL"
"p13","scene4",12,"EVAL"
"p13","scene4",13,"HYPO"
"p13","scene4",14,"EVAL"
"p13","scene4",15,"MEM"
"p13","scene4",16,"MEM"
"p13","scene4",17,"META"
"p13","scene4",18,"DEC"
"p13","scene4",19,"RUL"
"p13","scene4",20,"FIN"
"p13","scene5",1,"BGN"
"p13","scene5",2,"PROC"
"p13","scene5",3,"META"
"p13","scene5",4,"EVAL"
"p13","scene5",5,"EVAL"
"p13","scene5",6,"EVAL"
"p13","scene5",7,"EVAL"
"p13","scene5",8,"HYPO"
"p13","scene5",9,"META"
"p13","scene5",10,"DEC"
"p13","scene5",11,"PLAN"
"p13","scene5",12,"HYPO"
"p13","scene5",13,"DEC"
"p13","scene5",14,"HYPO"
"p13","scene5",15,"DEC"
"p13","scene5",16,"RUL"
"p13","scene5",17,"FIN"
"p14","scene1",1,"BGN"
"p14","scene1",2,"PROC"
"p14","scene1",3,"META"
"p14","scene1",4,"META"
"p14","scene1",5,"PROC"
"p14","scene1",6,"EVAL"
"p14","scene1",7,"HYPO"
"p14","scene1",8,"META"
"p14","scene1",9,"META"
"p14","scene1",10,"META"
"p14","scene1",11,"DEC"
"p14","scene1",12,"FIN"
"p14","scene2",1,"BGN"
"p14","scene2",2,"ORI"
"p14","scene2",3,"PROC"
"p14","scene2",4,"PROC"
"p14","scene2",5,"PROC"
"p14","scene2",6,"PROC"
"p14","scene2",7,"META"
"p14","scene2",8,"META"
"p14","scene2",9,"HYPO"
"p14","scene2",10,"META"
"p14","scene2",11,"META"
"p14","scene2",12,"META"
"p14","scene2",13,"HYPO"
"p14","scene2",14,"PROC"
"p14","scene2",15,"META"
"p14","scene2",16,"META"
"p14","scene2",17,"DEC"
"p14","scene2",18,"FIN"
"p14","scene3",1,"BGN"
"p14","scene3",2,"PROC"
"p14","scene3",3,"PROC"
"p14","scene3",4,"PROC"
"p14","scene3",5,"META"
"p14","scene3",6,"PROC"
"p14","scene3",7,"PROC"
"p14","scene3",8,"PROC"
"p14","scene3",9,"META"
"p14","scene3",10,"PROC"
"p14","scene3",11,"HYPO"
"p14","scene3",12,"EVAL"
"p14","scene3",13,"HYPO"
"p14","scene3",14,"DEC"
"p14","scene3",15,"META"
"p14","scene3",16,"FIN"
"p14","scene4",1,"BGN"
"p14","scene4",2,"ORI"
"p14","scene4",3,"PROC"
"p14","scene4",4,"PROC"
"p14","scene4",5,"PROC"
"p14","scene4",6,"EVAL"
"p14","scene4",7,"PROC"
"p14","scene4",8,"EVAL"
"p14","scene4",9,"META"
"p14","scene4",10,"META"
"p14","scene4",11,"ORI"
"p14","scene4",12,"HYPO"
"p14","scene4",13,"PROC"
"p14","scene4",14,"DEC"
"p14","scene4",15,"PROC"
"p14","scene4",16,"PROC"
"p14","scene4",17,"DEC"
"p14","scene4",18,"PROC"
"p14","scene4",19,"DEC"
"p14","scene4",20,"HYPO"
"p14","scene4",21,"PROC"
"p14","scene4",22,"DEC"
"p14","scene4",23,"EVAL"
"p14","scene4",24,"FIN"
"p14","scene5",1,"BGN"
"p14","scene5",2,"ORI"
"p14","scene5",3,"PROC"
"p14","scene5",4,"PROC"
"p14","scene5",5,"PROC"
"p14","scene5",6,"PROC"
"p14","scene5",7,"META"
"p14","scene5",8,"PROC"
"p14","scene5",9,"PROC"
"p14","scene5",10,"EVAL"
"p14","scene5",11,"HYPO"
"p14","scene5",12,"META"
"p14","scene5",13,"PLAN"
"p14","scene5",14,"PROC"
"p14","scene5",15,"PROC"
"p14","scene5",16,"HYPO"
"p14","scene5",17,"RUL"
"p14","scene5",18,"DEC"
"p14","scene5",19,"META"
"p14","scene5",20,"DEC"
"p14","scene5",21,"META"
"p14","scene5",22,"FIN"
"p15","scene1",1,"BGN"
"p15","scene1",2,"PROC"
"p15","scene1",3,"PLAN"
"p15","scene1",4,"PROC"
"p15","scene1",5,"EVAL"
"p15","scene1",6,"HYPO"
"p15","scene1",7,"DEC"
"p15","scene1",8,"EVAL"
"p15","scene1",9,"PROC"
"p15","scene1",10,"PROC"
"p15","scene1",11,"PROC"
"p15","scene1",12,"RUL"
"p15","scene1",13,"META"
"p15","scene1",14,"DEC"
"p15","scene1",15,"META"
"p15","scene1",16,"FIN"
"p15","scene2",1,"BGN"
"p15","scene2",2,"PROC"
"p15","scene2",3,"PROC"
"p15","scene2",4,"PROC"
"p15","scene2",5,"EVAL"
"p15","scene2",6,"PROC"
"p15","scene2",7,"EVAL"
"p15","scene2",8,"PLAN"
"p15","scene2",9,"EVAL"
"p15","scene2",10,"EVAL"
"p15","scene2",11,"HYPO"
"p15","scene2",12,"PROC"
"p15","scene2",13,"DEC"
"p15","scene2",14,"EVAL"
"p15","scene2",15,"DEC"
"p15","scene2",16,"PROC"
"p15","scene2",17,"META"
"p15","scene2",18,"META"
"p15","scene2",19,"DEC"
"p15","scene2",20,"FIN"
"p15","scene3",1,"BGN"
"p15","scene3",2,"PROC"
"p15","scene3",3,"PLAN"
"p15","scene3",4,"PROC"
"p15","scene3",5,"EVAL"
"p15","scene3",6,"EVAL"
"p15","scene3",7,"PROC"
"p15","scene3",8,"HYPO"
"p15","scene3",9,"DEC"
"p15","scene3",10,"META"
"p15","scene3",11,"HYPO"
"p15","scene3",12,"DEC"
"p15","scene3",13,"HYPO"
"p15","scene3",14,"DEC"
"p15","scene3",15,"HYPO"
"p15","scene3",16,"DEC"
"p15","scene3",17,"FIN"
"p15","scene4",1,"BGN"
"p15","scene4",2,"PROC"
"p15","scene4",3,"PROC"
"p15","scene4",4,"HYPO"
"p15","scene4",5,"DEC"
"p15","scene4",6,"HYPO"
"p15","scene4",7,"DEC"
"p15","scene4",8,"HYPO"
"p15","scene4",9,"PROC"
"p15","scene4",10,"HYPO"
"p15","scene4",11,"EVAL"
"p15","scene4",12,"HYPO"
"p15","scene4",13,"DEC"
"p15","scene4",14,"META"
"p15","scene4",15,"FIN"
"p15","scene5",1,"BGN"
"p15","scene5",2,"PROC"
"p15","scene5",3,"PROC"
"p15","scene5",4,"PROC"
"p15","scene5",5,"PROC"
"p15","scene5",6,"HYPO"
"p15","scene5",7,"EVAL"
"p15","scene5",8,"DEC"
"p15","scene5",9,"PROC"
"p15","scene5",10,"META"
"p15","scene5",11,"PLAN"
"p15","scene5",12,"PROC"
"p15","scene5",13,"EVAL"
"p15","scene5",14,"DEC"
"p15","scene5",15,"EVAL"
"p15","scene5",16,"PROC"
"p15","scene5",17,"EVAL"
"p15","scene5",18,"META"
"p15","scene5",19,"RUL"
"p15","scene5",20,"EVAL"
"p15","scene5",21,"FIN"
"p16","scene1",1,"BGN"
"p16","scene1",2,"ORI"
"p16","scene1",3,"META"
"p16","scene1",4,"PROC"
"p16","scene1",5,"HYPO"
"p16","scene1",6,"PLAN"
"p16","scene1",7,"PROC"
"p16","scene1",8,"EVAL"
"p16","scene1",9,"HYPO"
"p16","scene1",10,"EVAL"
"p16","scene1",11,"HYPO"
"p16","scene1",12,"EVAL"
"p16","scene1",13,"META"
"p16","scene1",14,"RUL"
"p16","scene1",15,"META"
"p16","scene1",16,"EVAL"
"p16","scene1",17,"DEC"
"p16","scene1",18,"FIN"
"p16","scene2",1,"BGN"
"p16","scene2",2,"PROC"
"p16","scene2",3,"EVAL"
"p16","scene2",4,"EVAL"
"p16","scene2",5,"PLAN"
"p16","scene2",6,"PROC"
"p16","scene2",7,"EVAL"
"p16","scene2",8,"EVAL"
"p16","scene2",9,"EVAL"
"p16","scene2",10,"META"
"p16","scene2",11,"PLAN"
"p16","scene2",12,"HYPO"
"p16","scene2",13,"DEC"
"p16","scene2",14,"META"
"p16","scene2",15,"RUL"
"p16","scene2",16,"PROC"
"p16","scene2",17,"DEC"
"p16","scene2",18,"PROC"
"p16","scene2",19,"HYPO"
"p16","scene2",20,"META"
"p16","scene2",21,"DEC"
"p16","scene2",22,"FIN"
"p16","scene3",1,"BGN"
"p16","scene3",2,"PROC"
"p16","scene3",3,"PROC"
"p16","scene3",4,"EVAL"
"p16","scene3",5,"PLAN"
"p16","scene3",6,"PROC"
"p16","scene3",7,"EVAL"
"p16","scene3",8,"PROC"
"p16","scene3",9,"EVAL"
"p16","scene3",10,"DEC"
"p16","scene3",11,"PROC"
"p16","scene3",12,"HYPO"
"p16","scene3",13,"EVAL"
"p16","scene3",14,"EVAL"
"p16","scene3",15,"PROC"
"p16","scene3",16,"EVAL"
"p16","scene3",17,"DEC"
"p16","scene3",18,"META"
"p16","scene3",19,"RUL"
"p16","scene3",20,"FIN"
"p16","scene4",1,"BGN"
"p16","scene4",2,"PLAN"
"p16","scene4",3,"PROC"
"p16","scene4",4,"EVAL"
"p16","scene4",5,"EVAL"
"p16","scene4",6,"EVAL"
"p16","scene4",7,"HYPO"
"p16","scene4",8,"DEC"
"p16","scene4",9,"EVAL"
"p16","scene4",10,"EVAL"
"p16","scene4",11,"EVAL"
"p16","scene4",12,"RUL"
"p16","scene4",13,"META"
"p16","scene4",14,"META"
"p16","scene4",15,"PROC"
"p16","scene4",16,"EVAL"
"p16","scene4",17,"RUL"
"p16","scene4",18,"FIN"
"p16","scene5",1,"BGN"
"p16","scene5",2,"PROC"
"p16","scene5",3,"PROC"
"p16","scene5",4,"EVAL"
"p16","scene5",5,"META"
"p16","scene5",6,"PROC"
"p16","scene5",7,"HYPO"
"p16","scene5",8,"DEC"
"p16","scene5",9,"PLAN"
"p16","scene5",10,"PROC"
"p16","scene5",11,"EVAL"
"p16","scene5",12,"PROC"
"p16","scene5",13,"DEC"
"p16","scene5",14,"PROC"
"p16","scene5",15,"HYPO"
"p16","scene5",16,"EVAL"
"p16","scene5",17,"DEC"
"p16","scene5",18,"RUL"
"p16","scene5",19,"FIN"
"p17","scene1",1,"BGN"
"p17","scene1",2,"ORI"
"p17","scene1",3,"PROC"
"p17","scene1",4,"META"
"p17","scene1",5,"HYPO"
"p17","scene1",6,"PROC"
"p17","scene1",7,"HYPO"
"p17","scene1",8,"META"
"p17","scene1",9,"META"
"p17","scene1",10,"PROC"
"p17","scene1",11,"PROC"
"p17","scene1",12,"META"
"p17","scene1",13,"PROC"
"p17","scene1",14,"HYPO"
"p17","scene1",15,"DEC"
"p17","scene1",16,"META"
"p17","scene1",17,"RUL"
"p17","scene1",18,"HYPO"
"p17","scene1",19,"DEC"
"p17","scene1",20,"RUL"
"p17","scene1",21,"FIN"
"p17","scene2",1,"BGN"
"p17","scene2",2,"ORI"
"p17","scene2",3,"PROC"
"p17","scene2",4,"PLAN"
"p17","scene2",5,"PROC"
"p17","scene2",6,"PROC"
"p17","scene2",7,"EVAL"
"p17","scene2",8,"HYPO"
"p17","scene2",9,"DEC"
"p17","scene2",10,"HYPO"
"p17","scene2",11,"DEC"
"p17","scene2",12,"META"
"p17","scene2",13,"HYPO"
"p17","scene2",14,"DEC"
"p17","scene2",15,"META"
"p17","scene2",16,"PROC"
"p17","scene2",17,"PROC"
"p17","scene2",18,"META"
"p17","scene2",19,"PLAN"
"p17","scene2",20,"HYPO"
"p17","scene2",21,"PROC"
"p17","scene2",22,"DEC"
"p17","scene2",23,"FIN"
"p17","scene3",1,"BGN"
"p17","scene3",2,"ORI"
"p17","scene3",3,"PROC"
"p17","scene3",4,"PROC"
"p17","scene3",5,"EVAL"
"p17","scene3",6,"DEC"
"p17","scene3",7,"PLAN"
"p17","scene3",8,"HYPO"
"p17","scene3",9,"PROC"
"p17","scene3",10,"DEC"
"p17","scene3",11,"META"
"p17","scene3",12,"META"
"p17","scene3",13,"DEC"
"p17","scene3",14,"PLAN"
"p17","scene3",15,"PROC"
"p17","scene3",16,"EVAL"
"p17","scene3",17,"DEC"
"p17","scene3",18,"RUL"
"p17","scene3",19,"FIN"
"p17","scene4",1,"BGN"
"p17","scene4",2,"ORI"
"p17","scene4",3,"PROC"
"p17","scene4",4,"PLAN"
"p17","scene4",5,"HYPO"
"p17","scene4",6,"DEC"
"p17","scene4",7,"HYPO"
"p17","scene4",8,"PROC"
"p17","scene4",9,"EVAL"
"p17","scene4",10,"DEC"
"p17","scene4",11,"PLAN"
"p17","scene4",12,"HYPO"
"p17","scene4",13,"PROC"
"p17","scene4",14,"PROC"
"p17","scene4",15,"PROC"
"p17","scene4",16,"EVAL"
"p17","scene4",17,"PROC"
"p17","scene4",18,"DEC"
"p17","scene4",19,"FIN"
"p17","scene5",1,"BGN"
"p17","scene5",2,"ORI"
"p17","scene5",3,"PLAN"
"p17","scene5",4,"PROC"
"p17","scene5",5,"EVAL"
"p17","scene5",6,"HYPO"
"p17","scene5",7,"DEC"
"p17","scene5",8,"HYPO"
"p17","scene5",9,"DEC"
"p17","scene5",10,"PLAN"
"p17","scene5",11,"PROC"
"p17","scene5",12,"EVAL"
"p17","scene5",13,"PLAN"
"p17","scene5",14,"META"
"p17","scene5",15,"PLAN"
"p17","scene5",16,"HYPO"
"p17","scene5",17,"EVAL"
"p17","scene5",18,"META"
"p17","scene5",19,"PROC"
"p17","scene5",20,"EVAL"
"p17","scene5",21,"DEC"
"p17","scene5",22,"FIN"
"p18","scene1",1,"BGN"
"p18","scene1",2,"ORI"
"p18","scene1",3,"PROC"
"p18","scene1",4,"PROC"
"p18","scene1",5,"PROC"
"p18","scene1",6,"PROC"
"p18","scene1",7,"PROC"
"p18","scene1",8,"PROC"
"p18","scene1",9,"HYPO"
"p18","scene1",10,"EVAL"
"p18","scene1",11,"PROC"
"p18","scene1",12,"PROC"
"p18","scene1",13,"PROC"
"p18","scene1",14,"DEC"
"p18","scene1",15,"EVAL"
"p18","scene1",16,"HYPO"
"p18","scene1",17,"PROC"
"p18","scene1",18,"PROC"
"p18","scene1",19,"PROC"
"p18","scene1",20,"PROC"
"p18","scene1",21,"PROC"
"p18","scene1",22,"EVAL"
"p18","scene1",23,"ORI"
"p18","scene1",24,"RUL"
"p18","scene1",25,"FIN"
"p18","scene2",1,"BGN"
"p18","scene2",2,"ORI"
"p18","scene2",3,"PROC"
"p18","scene2",4,"PROC"
"p18","scene2",5,"PROC"
"p18","scene2",6,"PROC"
"p18","scene2",7,"PROC"
"p18","scene2",8,"PROC"
"p18","scene2",9,"EVAL"
"p18","scene2",10,"PROC"
"p18","scene2",11,"PROC"
"p18","scene2",12,"PROC"
"p18","scene2",13,"PROC"
"p18","scene2",14,"PROC"
"p18","scene2",15,"HYPO"
"p18","scene2",16,"HYPO"
"p18","scene2",17,"DEC"
"p18","scene2",18,"PLAN"
"p18","scene2",19,"PROC"
"p18","scene2",20,"META"
"p18","scene2",21,"HYPO"
"p18","scene2",22,"PROC"
"p18","scene2",23,"PROC"
"p18","scene2",24,"PROC"
"p18","scene2",25,"META"
"p18","scene2",26,"RUL"
"p18","scene2",27,"FIN"
"p18","scene3",1,"BGN"
"p18","scene3",2,"ORI"
"p18","scene3",3,"PROC"
"p18","scene3",4,"PROC"
"p18","scene3",5,"PROC"
"p18","scene3",6,"META"
"p18","scene3",7,"PROC"
"p18","scene3",8,"HYPO"
"p18","scene3",9,"PLAN"
"p18","scene3",10,"DEC"
"p18","scene3",11,"PROC"
"p18","scene3",12,"PROC"
"p18","scene3",13,"PROC"
"p18","scene3",14,"EVAL"
"p18","scene3",15,"META"
"p18","scene3",16,"EVAL"
"p18","scene3",17,"PROC"
"p18","scene3",18,"EVAL"
"p18","scene3",19,"EVAL"
"p18","scene3",20,"RUL"
"p18","scene3",21,"FIN"
"p18","scene4",1,"BGN"
"p18","scene4",2,"PROC"
"p18","scene4",3,"PROC"
"p18","scene4",4,"PROC"
"p18","scene4",5,"PROC"
"p18","scene4",6,"META"
"p18","scene4",7,"PROC"
"p18","scene4",8,"EVAL"
"p18","scene4",9,"EVAL"
"p18","scene4",10,"HYPO"
"p18","scene4",11,"DEC"
"p18","scene4",12,"EVAL"
"p18","scene4",13,"EVAL"
"p18","scene4",14,"EVAL"
"p18","scene4",15,"EVAL"
"p18","scene4",16,"EVAL"
"p18","scene4",17,"EVAL"
"p18","scene4",18,"DEC"
"p18","scene4",19,"PLAN"
"p18","scene4",20,"HYPO"
"p18","scene4",21,"PROC"
"p18","scene4",22,"EVAL"
"p18","scene4",23,"PROC"
"p18","scene4",24,"RUL"
"p18","scene4",25,"FIN"
"p18","scene5",1,"BGN"
"p18","scene5",2,"PROC"
"p18","scene5",3,"PROC"
"p18","scene5",4,"PLAN"
"p18","scene5",5,"HYPO"
"p18","scene5",6,"HYPO"
"p18","scene5",7,"EVAL"
"p18","scene5",8,"DEC"
"p18","scene5",9,"EVAL"
"p18","scene5",10,"EVAL"
"p18","scene5",11,"META"
"p18","scene5",12,"EVAL"
"p18","scene5",13,"PROC"
"p18","scene5",14,"PROC"
"p18","scene5",15,"PROC"
"p18","scene5",16,"EVAL"
"p18","scene5",17,"META"
"p18","scene5",18,"PROC"
"p18","scene5",19,"HYPO"
"p18","scene5",20,"DEC"
"p18","scene5",21,"EVAL"
"p18","scene5",22,"RUL"
"p18","scene5",23,"FIN"
"p21","scene1",1,"BGN"
"p21","scene1",2,"ORI"
"p21","scene1",3,"PROC"
"p21","scene1",4,"PROC"
"p21","scene1",5,"PROC"
"p21","scene1",6,"PROC"
"p21","scene1",7,"HYPO"
"p21","scene1",8,"PROC"
"p21","scene1",9,"META"
"p21","scene1",10,"PROC"
"p21","scene1",11,"DEC"
"p21","scene1",12,"RUL"
"p21","scene1",13,"EVAL"
"p21","scene1",14,"RUL"
"p21","scene1",15,"DEC"
"p21","scene1",16,"META"
"p21","scene1",17,"ORI"
"p21","scene1",18,"RUL"
"p21","scene1",19,"RUL"
"p21","scene1",20,"META"
"p21","scene1",21,"FIN"
"p21","scene2",1,"BGN"
"p21","scene2",2,"PROC"
"p21","scene2",3,"PLAN"
"p21","scene2",4,"META"
"p21","scene2",5,"PLAN"
"p21","scene2",6,"EVAL"
"p21","scene2",7,"PROC"
"p21","scene2",8,"HYPO"
"p21","scene2",9,"PROC"
"p21","scene2",10,"EVAL"
"p21","scene2",11,"PROC"
"p21","scene2",12,"HYPO"
"p21","scene2",13,"EVAL"
"p21","scene2",14,"RUL"
"p21","scene2",15,"HYPO"
"p21","scene2",16,"RUL"
"p21","scene2",17,"FIN"
"p21","scene3",1,"BGN"
"p21","scene3",2,"PLAN"
"p21","scene3",3,"PROC"
"p21","scene3",4,"PROC"
"p21","scene3",5,"PROC"
"p21","scene3",6,"EVAL"
"p21","scene3",7,"HYPO"
"p21","scene3",8,"HYPO"
"p21","scene3",9,"HYPO"
"p21","scene3",10,"DEC"
"p21","scene3",11,"META"
"p21","scene3",12,"META"
"p21","scene3",13,"EVAL"
"p21","scene3",14,"META"
"p21","scene3",15,"RUL"
"p21","scene3",16,"FIN"
"p21","scene4",1,"BGN"
"p21","scene4",2,"PLAN"
"p21","scene4",3,"PROC"
"p21","scene4",4,"PROC"
"p21","scene4",5,"PROC"
"p21","scene4",6,"PROC"
"p21","scene4",7,"META"
"p21","scene4",8,"EVAL"
"p21","scene4",9,"EVAL"
"p21","scene4",10,"EVAL"
"p21","scene4",11,"EVAL"
"p21","scene4",12,"RUL"
"p21","scene4",13,"RUL"
"p21","scene4",14,"DEC"
"p21","scene4",15,"FIN"
"p21","scene5",1,"BGN"
"p21","scene5",2,"PROC"
"p21","scene5",3,"PLAN"
"p21","scene5",4,"PROC"
"p21","scene5",5,"PROC"
"p21","scene5",6,"PROC"
"p21","scene5",7,"PROC"
"p21","scene5",8,"META"
"p21","scene5",9,"META"
"p21","scene5",10,"EVAL"
"p21","scene5",11,"PROC"
"p21","scene5",12,"PLAN"
"p21","scene5",13,"PROC"
"p21","scene5",14,"META"
"p21","scene5",15,"EVAL"
