trial_type,trial_index,time_elapsed,condition,TYPE,CONDITION,pid,exp_type,timeout,correct,response,button_clicks,alert_counter,choices,target,trial_duration,alert_threshold,voice_check_frequency,type,practice,question_order,stimulus,rt_s
GameOfN,17,940626,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,False,1.0,((2+1)x1)x8,"[{""button"":""("",""time:"":2929.7999999523163,""value"":""(""},{""button"":""("",""time:"":3145.7999999523163,""value"":""((""},{""button"":""2"",""time:"":3740.600000023842,""value"":""((2""},{""button"":""+"",""time:"":4460.600000023842,""value"":""((2+""},{""button"":""1"",""time:"":5133.100000023842,""value"":""((2+1""},{""button"":"")"",""time:"":6441.100000023842,""value"":""((2+1)""},{""button"":""x"",""time:"":7803,""value"":""((2+1)x""},{""button"":""1"",""time:"":8292,""value"":""((2+1)x1""},{""button"":"")"",""time:"":10470.399999976158,""value"":""((2+1)x1)""},{""button"":""x"",""time:"":12410.799999952316,""value"":""((2+1)x1)x""},{""button"":""8"",""time:"":12682.899999976158,""value"":""((2+1)x1)x8""},{""button"":""submit"",""time:"":13340.199999928474,""value"":""((2+1)x1)x8""}]",,"[8,2,1,1]",24.0,180000.0,,,gameTrial,True,,,13
GameOfN,21,1124628,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,True,0.0,((9x2),"[{""button"":""2"",""time:"":6062.199999928474,""value"":""2""},{""button"":""+"",""time:"":6599,""value"":""2+""},{""button"":""6"",""time:"":6951.299999952316,""value"":""2+6""},{""button"":""+"",""time:"":7288.199999928474,""value"":""2+6+""},{""button"":""8"",""time:"":7551.399999976158,""value"":""2+6+8""},{""button"":""+"",""time:"":7839.5,""value"":""2+6+8+""},{""button"":""9"",""time:"":8118.799999952316,""value"":""2+6+8+9""},{""button"":""submit"",""time:"":8665,""value"":""2+6+8+9""},{""button"":""delete"",""time:"":158651.09999990463,""value"":""2+6+8+""},{""button"":""delete"",""time:"":158826.19999992847,""value"":""2+6+8""},{""button"":""delete"",""time:"":159002.19999992847,""value"":""2+6+""},{""button"":""delete"",""time:"":159177.89999997616,""value"":""2+6""},{""button"":""delete"",""time:"":159347.19999992847,""value"":""2+""},{""button"":""delete"",""time:"":159505.89999997616,""value"":""2""},{""button"":""delete"",""time:"":159690.5,""value"":""""},{""button"":""delete"",""time:"":159884.39999997616,""value"":""""},{""button"":""("",""time:"":160894.39999997616,""value"":""(""},{""button"":""("",""time:"":161101.79999995232,""value"":""((""},{""button"":""9"",""time:"":161750.59999990463,""value"":""((9""},{""button"":""x"",""time:"":164468.29999995232,""value"":""((9x""},{""button"":""2"",""time:"":164795.69999992847,""value"":""((9x2""},{""button"":"")"",""time:"":165670.39999997616,""value"":""((9x2)""}]",,"[2,6,8,9]",24.0,180000.0,,,gameTrial,False,,,180
GameOfN,24,1150906,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,False,1.0,3+5+7+9,"[{""button"":""3"",""time:"":17193.699999928474,""value"":""3""},{""button"":""+"",""time:"":18225.199999928474,""value"":""3+""},{""button"":""5"",""time:"":18619.099999904633,""value"":""3+5""},{""button"":""+"",""time:"":18964.099999904633,""value"":""3+5+""},{""button"":""7"",""time:"":19219.799999952316,""value"":""3+5+7""},{""button"":""+"",""time:"":19516.899999976158,""value"":""3+5+7+""},{""button"":""9"",""time:"":19813.399999976158,""value"":""3+5+7+9""},{""button"":""submit"",""time:"":20357.199999928474,""value"":""3+5+7+9""}]",,"[3,5,7,9]",24.0,180000.0,,,gameTrial,False,,,20
GameOfN,27,1168191,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,False,1.0,11+8+4+1,"[{""button"":""11"",""time:"":11103.200000047684,""value"":""11""},{""button"":""+"",""time:"":12128.100000023842,""value"":""11+""},{""button"":""8"",""time:"":12458.100000023842,""value"":""11+8""},{""button"":""+"",""time:"":12778.399999976158,""value"":""11+8+""},{""button"":""4"",""time:"":13051.300000071526,""value"":""11+8+4""},{""button"":""+"",""time:"":13346.700000047684,""value"":""11+8+4+""},{""button"":""1"",""time:"":13612,""value"":""11+8+4+1""},{""button"":""submit"",""time:"":14309.300000071526,""value"":""11+8+4+1""}]",,"[1,4,8,11]",24.0,180000.0,,,gameTrial,False,,,14
GameOfN,30,1350407,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,True,0.0,,"[{""button"":""12"",""time:"":1696.3999999761581,""value"":""12""},{""button"":""+"",""time:"":2529.399999976158,""value"":""12+""},{""button"":""8"",""time:"":2810.5,""value"":""12+8""},{""button"":""/"",""time:"":3106.899999976158,""value"":""12+8/""},{""button"":""8"",""time:"":3387.1999999284744,""value"":""12+8/8""},{""button"":""delete"",""time:"":4580.899999976158,""value"":""12+8/""},{""button"":""delete"",""time:"":4893.799999952316,""value"":""12+8""},{""button"":""+"",""time:"":5975.5,""value"":""12+8+""},{""button"":""8"",""time:"":6351,""value"":""12+8+8""},{""button"":""+"",""time:"":7160,""value"":""12+8+8+""},{""button"":""7"",""time:"":7479.699999928474,""value"":""12+8+8+7""},{""button"":""submit"",""time:"":8090.699999928474,""value"":""12+8+8+7""},{""button"":""delete"",""time:"":12785.600000023842,""value"":""12+8+8+""},{""button"":""delete"",""time:"":12985.299999952316,""value"":""12+8+8""},{""button"":""delete"",""time:"":13161.600000023842,""value"":""12+8+""},{""button"":""delete"",""time:"":13328.899999976158,""value"":""12+8""},{""button"":""delete"",""time:"":13497.199999928474,""value"":""12+""},{""button"":""delete"",""time:"":13651.299999952316,""value"":""12""},{""button"":""delete"",""time:"":13787.299999952316,""value"":""""},{""button"":""delete"",""time:"":14107,""value"":""""},{""button"":""("",""time:"":97466.10000002384,""value"":""(""},{""button"":""8"",""time:"":98027,""value"":""(8""},{""button"":""/"",""time:"":99043.89999997616,""value"":""(8/""},{""button"":""8"",""time:"":99421,""value"":""(8/8""},{""button"":"")"",""time:"":101256,""value"":""(8/8)""},{""button"":""x"",""time:"":102184.69999992847,""value"":""(8/8)x""},{""button"":""("",""time:"":104998.10000002384,""value"":""(8/8)x(""},{""button"":""12"",""time:"":107634.29999995232,""value"":""(8/8)x(12""},{""button"":""+"",""time:"":113298.10000002384,""value"":""(8/8)x(12+""},{""button"":""7"",""time:"":113916.10000002384,""value"":""(8/8)x(12+7""},{""button"":"")"",""time:"":114726,""value"":""(8/8)x(12+7)""},{""button"":""submit"",""time:"":115302,""value"":""(8/8)x(12+7)""},{""button"":""delete"",""time:"":125831.29999995232,""value"":""(8/8)x(12+7""},{""button"":""delete"",""time:"":126022.60000002384,""value"":""(8/8)x(12+""},{""button"":""delete"",""time:"":126181.89999997616,""value"":""(8/8)x(12""},{""button"":""delete"",""time:"":126334.5,""value"":""(8/8)x(""},{""button"":""delete"",""time:"":126495.89999997616,""value"":""(8/8)x""},{""button"":""delete"",""time:"":126663.29999995232,""value"":""(8/8)""},{""button"":""delete"",""time:"":126840.10000002384,""value"":""(8/8""},{""button"":""delete"",""time:"":126999,""value"":""(8/""},{""button"":""delete"",""time:"":127167,""value"":""(8""},{""button"":""delete"",""time:"":127313.69999992847,""value"":""(""},{""button"":""delete"",""time:"":127440,""value"":""""},{""button"":""delete"",""time:"":127600,""value"":""""},{""button"":""delete"",""time:"":128002.5,""value"":""""}]",,"[7,8,8,12]",24.0,180000.0,,,gameTrial,False,,,180
GameOfN,33,1442246,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,False,1.0,1x(3x4)x2,"[{""button"":""3"",""time:"":47177.5,""value"":""3""},{""button"":""delete"",""time:"":49620.700000047684,""value"":""""},{""button"":""("",""time:"":50358.800000071526,""value"":""(""},{""button"":""3"",""time:"":50926.10000002384,""value"":""(3""},{""button"":""x"",""time:"":51792.5,""value"":""(3x""},{""button"":""4"",""time:"":52706,""value"":""(3x4""},{""button"":"")"",""time:"":54012.10000002384,""value"":""(3x4)""},{""button"":""+"",""time:"":58387.10000002384,""value"":""(3x4)+""},{""button"":""delete"",""time:"":62153.10000002384,""value"":""(3x4)""},{""button"":""x"",""time:"":62674.60000002384,""value"":""(3x4)x""},{""button"":""2"",""time:"":64253,""value"":""(3x4)x2""},{""button"":""("",""time:"":67352.5,""value"":""(3x4)x2(""},{""button"":""x"",""time:"":72025.39999997616,""value"":""(3x4)x2(x""},{""button"":""1"",""time:"":72248.39999997616,""value"":""(3x4)x2(x1""},{""button"":"")"",""time:"":72778,""value"":""(3x4)x2(x1)""},{""button"":""submit"",""time:"":73259.10000002384,""value"":""(3x4)x2(x1)""},{""button"":""delete"",""time:"":76271.80000007153,""value"":""(3x4)x2(x1""},{""button"":""delete"",""time:"":76431.30000007153,""value"":""(3x4)x2(x""},{""button"":""delete"",""time:"":76599.60000002384,""value"":""(3x4)x2(""},{""button"":""delete"",""time:"":76823.39999997616,""value"":""(3x4)x2""},{""button"":""delete"",""time:"":76990.5,""value"":""(3x4)x""},{""button"":""delete"",""time:"":77143.39999997616,""value"":""(3x4)""},{""button"":""delete"",""time:"":77287.70000004768,""value"":""(3x4""},{""button"":""delete"",""time:"":77432.30000007153,""value"":""(3x""},{""button"":""delete"",""time:"":77591.80000007153,""value"":""(3""},{""button"":""delete"",""time:"":77744.89999997616,""value"":""(""},{""button"":""delete"",""time:"":77896.60000002384,""value"":""""},{""button"":""delete"",""time:"":78082.10000002384,""value"":""""},{""button"":""1"",""time:"":78780.39999997616,""value"":""1""},{""button"":""x"",""time:"":79244.60000002384,""value"":""1x""},{""button"":""("",""time:"":81022.5,""value"":""1x(""},{""button"":""3"",""time:"":82057,""value"":""1x(3""},{""button"":""x"",""time:"":82641.80000007153,""value"":""1x(3x""},{""button"":""4"",""time:"":83579.5,""value"":""1x(3x4""},{""button"":"")"",""time:"":84251.60000002384,""value"":""1x(3x4)""},{""button"":""x"",""time:"":88170.80000007153,""value"":""1x(3x4)x""},{""button"":""2"",""time:"":88467.39999997616,""value"":""1x(3x4)x2""},{""button"":""submit"",""time:"":89036.39999997616,""value"":""1x(3x4)x2""}]",,"[1,2,3,4]",24.0,180000.0,,,gameTrial,False,,,89
GameOfN,36,1624597,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,True,0.0,,"[{""button"":""5"",""time:"":42249.59999990463,""value"":""5""},{""button"":""+"",""time:"":43170.89999997616,""value"":""5+""},{""button"":""6"",""time:"":43508.89999997616,""value"":""5+6""},{""button"":""+"",""time:"":43877.799999952316,""value"":""5+6+""},{""button"":""7"",""time:"":44157.5,""value"":""5+6+7""},{""button"":""+"",""time:"":44503.39999997616,""value"":""5+6+7+""},{""button"":""8"",""time:"":44782,""value"":""5+6+7+8""},{""button"":""submit"",""time:"":45279.09999990463,""value"":""5+6+7+8""},{""button"":""delete"",""time:"":120744,""value"":""5+6+7+""},{""button"":""delete"",""time:"":120927.89999997616,""value"":""5+6+7""},{""button"":""delete"",""time:"":121103.89999997616,""value"":""5+6+""},{""button"":""delete"",""time:"":121280.19999992847,""value"":""5+6""},{""button"":""delete"",""time:"":121448,""value"":""5+""},{""button"":""delete"",""time:"":121632,""value"":""5""},{""button"":""delete"",""time:"":121792.79999995232,""value"":""""},{""button"":""delete"",""time:"":121961.79999995232,""value"":""""}]",,"[5,6,7,8]",24.0,180000.0,,,gameTrial,False,,,180
GameOfN,39,1807447,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,True,0.0,(13-11),"[{""button"":""("",""time:"":150503.30000007153,""value"":""(""},{""button"":""13"",""time:"":151649.30000007153,""value"":""(13""},{""button"":""-"",""time:"":152603.20000004768,""value"":""(13-""},{""button"":""11"",""time:"":153218.80000007153,""value"":""(13-11""},{""button"":"")"",""time:"":153746.80000007153,""value"":""(13-11)""}]",,"[9,11,12,13]",24.0,180000.0,,,gameTrial,False,,,180
GameOfN,42,1889275,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,False,1.0,((5-1)x1)x6,"[{""button"":""("",""time:"":62095.200000047684,""value"":""(""},{""button"":""5"",""time:"":64123.89999997616,""value"":""(5""},{""button"":""delete"",""time:"":66446.70000004768,""value"":""(""},{""button"":""("",""time:"":67079.60000002384,""value"":""((""},{""button"":""5"",""time:"":68049.70000004768,""value"":""((5""},{""button"":""-"",""time:"":68818.20000004768,""value"":""((5-""},{""button"":""1"",""time:"":70246.30000007153,""value"":""((5-1""},{""button"":"")"",""time:"":71519.89999997616,""value"":""((5-1)""},{""button"":""x"",""time:"":73843.60000002384,""value"":""((5-1)x""},{""button"":""1"",""time:"":74627.80000007153,""value"":""((5-1)x1""},{""button"":"")"",""time:"":76118,""value"":""((5-1)x1)""},{""button"":""x"",""time:"":78411.5,""value"":""((5-1)x1)x""},{""button"":""6"",""time:"":79028.30000007153,""value"":""((5-1)x1)x6""},{""button"":""submit"",""time:"":79644.89999997616,""value"":""((5-1)x1)x6""}]",,"[1,1,5,6]",24.0,180000.0,,,gameTrial,False,,,79
GameOfN,45,2071696,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,True,0.0,,"[{""button"":""3"",""time:"":161008,""value"":""3""},{""button"":""+"",""time:"":161464.29999995232,""value"":""3+""},{""button"":""3"",""time:"":161753.39999997616,""value"":""3+3""},{""button"":""+"",""time:"":162000.69999992847,""value"":""3+3+""},{""button"":""6"",""time:"":162232.5,""value"":""3+3+6""},{""button"":""+"",""time:"":162481.10000002384,""value"":""3+3+6+""},{""button"":""11"",""time:"":162723,""value"":""3+3+6+11""},{""button"":""submit"",""time:"":163186.10000002384,""value"":""3+3+6+11""},{""button"":""delete"",""time:"":171705.29999995232,""value"":""3+3+6+""},{""button"":""delete"",""time:"":171895,""value"":""3+3+6""},{""button"":""delete"",""time:"":172063.69999992847,""value"":""3+3+""},{""button"":""delete"",""time:"":172226.29999995232,""value"":""3+3""},{""button"":""delete"",""time:"":172369.5,""value"":""3+""},{""button"":""delete"",""time:"":172528.10000002384,""value"":""3""},{""button"":""delete"",""time:"":172728.69999992847,""value"":""""}]",,"[3,3,6,11]",24.0,180000.0,,,gameTrial,False,,,180
GameOfN,48,2254817,16,0,16,dc45cae1-2448-4e69-a505-1af380ec69a2,no-vp,True,0.0,(10-5)+1+13,"[{""button"":""1"",""time:"":8330.799999952316,""value"":""1""},{""button"":""+"",""time:"":8939.099999904633,""value"":""1+""},{""button"":""5"",""time:"":9210.199999928474,""value"":""1+5""},{""button"":""+"",""time:"":9451.699999928474,""value"":""1+5+""},{""button"":""10"",""time:"":9723.199999928474,""value"":""1+5+10""},{""button"":""+"",""time:"":9971.899999976158,""value"":""1+5+10+""},{""button"":""13"",""time:"":10220.299999952316,""value"":""1+5+10+13""},{""button"":""submit"",""time:"":10614,""value"":""1+5+10+13""},{""button"":""delete"",""time:"":33178.59999990463,""value"":""1+5+10+""},{""button"":""delete"",""time:"":33506.89999997616,""value"":""1+5+10""},{""button"":""delete"",""time:"":33658.299999952316,""value"":""1+5+""},{""button"":""delete"",""time:"":33817.39999997616,""value"":""1+5""},{""button"":""delete"",""time:"":33960.89999997616,""value"":""1+""},{""button"":""delete"",""time:"":34099,""value"":""1""},{""button"":""delete"",""time:"":34275,""value"":""""},{""button"":""delete"",""time:"":34436,""value"":""""},{""button"":""("",""time:"":35902.59999990463,""value"":""(""},{""button"":""1"",""time:"":36984.89999997616,""value"":""(1""},{""button"":""+"",""time:"":37633.799999952316,""value"":""(1+""},{""button"":""10"",""time:"":38218.299999952316,""value"":""(1+10""},{""button"":""+"",""time:"":38530.299999952316,""value"":""(1+10+""},{""button"":""13"",""time:"":39044.09999990463,""value"":""(1+10+13""},{""button"":"")"",""time:"":39797.5,""value"":""(1+10+13)""},{""button"":""-"",""time:"":40397.89999997616,""value"":""(1+10+13)-""},{""button"":""5"",""time:"":40678.09999990463,""value"":""(1+10+13)-5""},{""button"":""submit"",""time:"":41351.5,""value"":""(1+10+13)-5""},{""button"":""delete"",""time:"":60462.09999990463,""value"":""(1+10+13)-""},{""button"":""delete"",""time:"":60653.09999990463,""value"":""(1+10+13)""},{""button"":""delete"",""time:"":60821.89999997616,""value"":""(1+10+13""},{""button"":""delete"",""time:"":60983.299999952316,""value"":""(1+10+""},{""button"":""delete"",""time:"":61135.09999990463,""value"":""(1+10""},{""button"":""delete"",""time:"":61286.699999928474,""value"":""(1+""},{""button"":""delete"",""time:"":61422.299999952316,""value"":""(1""},{""button"":""delete"",""time:"":61583.89999997616,""value"":""(""},{""button"":""delete"",""time:"":61726.89999997616,""value"":""""},{""button"":""delete"",""time:"":61878.09999990463,""value"":""""},{""button"":""("",""time:"":62433.39999997616,""value"":""(""},{""button"":""10"",""time:"":62897.39999997616,""value"":""(10""},{""button"":""-"",""time:"":63699.39999997616,""value"":""(10-""},{""button"":""5"",""time:"":64340.799999952316,""value"":""(10-5""},{""button"":"")"",""time:"":64949.299999952316,""value"":""(10-5)""},{""button"":""+"",""time:"":67514,""value"":""(10-5)+""},{""button"":""1"",""time:"":68339,""value"":""(10-5)+1""},{""button"":""+"",""time:"":68795.89999997616,""value"":""(10-5)+1+""},{""button"":""13"",""time:"":69092.79999995232,""value"":""(10-5)+1+13""},{""button"":""submit"",""time:"":69604.59999990463,""value"":""(10-5)+1+13""}]",,"[1,5,10,13]",24.0,180000.0,,,gameTrial,False,,,180
GameOfN,2,136267,7,0,7,dc78d6b5-3520-44bc-a20a-10595503b66b,no-vp,False,1.0,(1+1)x(6x2),"[{""button"":""6"",""time:"":4046,""value"":""6""},{""button"":""x"",""time:"":5379.000000000015,""value"":""6x""},{""button"":""2"",""time:"":6295,""value"":""6x2""},{""button"":""delete"",""time:"":13396,""value"":""6x""},{""button"":""delete"",""time:"":13595,""value"":""6""},{""button"":""delete"",""time:"":13812,""value"":""""},{""button"":""1"",""time:"":14862,""value"":""1""},{""button"":""delete"",""time:"":15996,""value"":""""},{""button"":""("",""time:"":16778,""value"":""(""},{""button"":""1"",""time:"":17495.000000000015,""value"":""(1""},{""button"":""+"",""time:"":17995.000000000015,""value"":""(1+""},{""button"":""1"",""time:"":19098,""value"":""(1+1""},{""button"":"")"",""time:"":19995,""value"":""(1+1)""},{""button"":""x"",""time:"":22661,""value"":""(1+1)x""},{""button"":""("",""time:"":24145,""value"":""(1+1)x(""},{""button"":""6"",""time:"":25163,""value"":""(1+1)x(6""},{""button"":""x"",""time:"":25863,""value"":""(1+1)x(6x""},{""button"":""2"",""time:"":27262,""value"":""(1+1)x(6x2""},{""button"":"")"",""time:"":28845,""value"":""(1+1)x(6x2)""},{""button"":""submit"",""time:"":29482,""value"":""(1+1)x(6x2)""}]",,"[6,1,1,2]",24.0,180000.0,,,gameTrial,True,,,29
GameOfN,5,169014,7,0,7,dc78d6b5-3520-44bc-a20a-10595503b66b,no-vp,False,1.0,(8x1)x(2+1),"[{""button"":""8"",""time:"":14097,""value"":""8""},{""button"":""delete"",""time:"":16478,""value"":""""},{""button"":""("",""time:"":17695,""value"":""(""},{""button"":""8"",""time:"":18378,""value"":""(8""},{""button"":""x"",""time:"":19013,""value"":""(8x""},{""button"":""1"",""time:"":20095.00000000003,""value"":""(8x1""},{""button"":"")"",""time:"":21779.00000000003,""value"":""(8x1)""},{""button"":""x"",""time:"":23180,""value"":""(8x1)x""},{""button"":""("",""time:"":24863,""value"":""(8x1)x(""},{""button"":""2"",""time:"":25780,""value"":""(8x1)x(2""},{""button"":""+"",""time:"":26645,""value"":""(8x1)x(2+""},{""button"":""1"",""time:"":27396,""value"":""(8x1)x(2+1""},{""button"":"")"",""time:"":28279.00000000003,""value"":""(8x1)x(2+1)""},{""button"":""submit"",""time:"":29480,""value"":""(8x1)x(2+1)""}]",,"[8,2,1,1]",24.0,180000.0,,,gameTrial,True,,,29
GameOfN,9,212649,7,0,7,dc78d6b5-3520-44bc-a20a-10595503b66b,no-vp,False,1.0,(2x4)x(4-1),"[{""button"":""("",""time:"":3762,""value"":""(""},{""button"":""4"",""time:"":4430,""value"":""(4""},{""button"":""x"",""time:"":5229,""value"":""(4x""},{""button"":""4"",""time:"":5946,""value"":""(4x4""},{""button"":"")"",""time:"":6646,""value"":""(4x4)""},{""button"":""delete"",""time:"":14813.00000000003,""value"":""(4x4""},{""button"":""delete"",""time:"":15012,""value"":""(4x""},{""button"":""delete"",""time:"":15196,""value"":""(4""},{""button"":""delete"",""time:"":15379.00000000003,""value"":""(""},{""button"":""delete"",""time:"":15595,""value"":""""},{""button"":""("",""time:"":28162,""value"":""(""},{""button"":""2"",""time:"":29179,""value"":""(2""},{""button"":""x"",""time:"":30163,""value"":""(2x""},{""button"":""4"",""time:"":30929,""value"":""(2x4""},{""button"":"")"",""time:"":31896,""value"":""(2x4)""},{""button"":""x"",""time:"":32863,""value"":""(2x4)x""},{""button"":""("",""time:"":34362,""value"":""(2x4)x(""},{""button"":""4"",""time:"":35079,""value"":""(2x4)x(4""},{""button"":""-"",""time:"":36079,""value"":""(2x4)x(4-""},{""button"":""1"",""time:"":37032,""value"":""(2x4)x(4-1""},{""button"":"")"",""time:"":38029,""value"":""(2x4)x(4-1)""},{""button"":""submit"",""time:"":38899,""value"":""(2x4)x(4-1)""}]",,"[1,2,4,4]",24.0,180000.0,,,gameTrial,False,,,38
GameOfN,12,399072,7,0,7,dc78d6b5-3520-44bc-a20a-10595503b66b,no-vp,True,0.0,(,"[{""button"":""10"",""time:"":11530,""value"":""10""},{""button"":""delete"",""time:"":14081,""value"":""""},{""button"":""("",""time:"":41330,""value"":""(""},{""button"":""7"",""time:"":43178.99999999997,""value"":""(7""},{""button"":""delete"",""time:"":50732,""value"":""(""},{""button"":""10"",""time:"":82130,""value"":""(10""},{""button"":""/"",""time:"":83713.00000000006,""value"":""(10/""},{""button"":""2"",""time:"":84914,""value"":""(10/2""},{""button"":"")"",""time:"":87297.00000000006,""value"":""(10/2)""},{""button"":""delete"",""time:"":101230,""value"":""(10/2""},{""button"":""delete"",""time:"":101447,""value"":""(10/""},{""button"":""delete"",""time:"":101647,""value"":""(10""},{""button"":""delete"",""time:"":101846,""value"":""(""},{""button"":""delete"",""time:"":102779,""value"":""""},{""button"":""("",""time:"":108880,""value"":""(""},{""button"":""10"",""time:"":111164,""value"":""(10""},{""button"":""-"",""time:"":111830,""value"":""(10-""},{""button"":""7"",""time:"":112463.00000000006,""value"":""(10-7""},{""button"":"")"",""time:"":113547.00000000006,""value"":""(10-7)""},{""button"":""delete"",""time:"":119548,""value"":""(10-7""},{""button"":""delete"",""time:"":119996,""value"":""(10-""},{""button"":""2"",""time:"":122214,""value"":""(10-2""},{""button"":"")"",""time:"":123163,""value"":""(10-2)""},{""button"":""+"",""time:"":149133,""value"":""(10-2)+""},{""button"":""7"",""time:"":150063,""value"":""(10-2)+7""},{""button"":""x"",""time:"":151031,""value"":""(10-2)+7x""},{""button"":""2"",""time:"":151633,""value"":""(10-2)+7x2""},{""button"":""submit"",""time:"":152565,""value"":""(10-2)+7x2""},{""button"":""delete"",""time:"":156781,""value"":""(10-2)+7x""},{""button"":""delete"",""time:"":156963.00000000006,""value"":""(10-2)+7""},{""button"":""delete"",""time:"":157164,""value"":""(10-2)+""},{""button"":""delete"",""time:"":157347,""value"":""(10-2)""},{""button"":""delete"",""time:"":157530,""value"":""(10-2""},{""button"":""delete"",""time:"":157730,""value"":""(10-""},{""button"":""delete"",""time:"":157947,""value"":""(10""},{""button"":""delete"",""time:"":158130,""value"":""(""},{""button"":""delete"",""time:"":158329,""value"":""""},{""button"":""("",""time:"":179197,""value"":""(""}]",,"[2,2,7,10]",24.0,180000.0,,,gameTrial,False,,,182
